"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides11124",36.3040588583851,2.22961790776634,1.34839681856273,1.65353245948986,0.0982225456194107,0.265552126424535,"Unchanged"
"Pastreoides05681",10.1197838583372,-3.9453187410789,2.38608721789397,-1.653467950162,0.0982356636414807,0.265556042032019,"Unchanged"
"Pastreoides42803",121.546509807383,2.03910095869512,1.23331909199766,1.65334419285791,0.0982608337029801,0.265592532574536,"Unchanged"
"Pastreoides20319",453.044790143299,1.99193541743475,1.20485982364293,1.65325075859204,0.0982798400034263,0.265612356189783,"Unchanged"
"Pastreoides05830",101.635553235664,2.17244714426422,1.31412605844853,1.65314973422643,0.0983003935776106,0.265615370579319,"Unchanged"
"Pastreoides49847",7.47419665754043,4.02681350836303,2.43587288836747,1.65312957321916,0.0983044957787621,0.265615370579319,"Unchanged"
"Pastreoides30695",10.2301205528224,3.4807597198741,2.10562954883683,1.65307317319749,0.0983159723321148,0.265615370579319,"Unchanged"
"Pastreoides18622",70.5947530539291,2.06030277306036,1.24641728360922,1.65297994512271,0.0983349451848343,0.265635091717247,"Unchanged"
"Pastreoides18006",13.8713853717964,3.38769619093525,2.04964108525946,1.65282410432674,0.098366666886601,0.265689242928367,"Unchanged"
"Pastreoides19802",22.589221822334,3.24052010562369,1.96066855041845,1.65276283180658,0.0983791412671064,0.265691400269911,"Unchanged"
"Pastreoides24730",36.7378883333286,2.39538514581978,1.44993363124685,1.65206537333706,0.0985212248461485,0.265695256329979,"Unchanged"
"Pastreoides28141",32.681831116217,2.41372946913571,1.4610235750484,1.65208112336979,0.0985180145021961,0.265695256329979,"Unchanged"
"Pastreoides00059",86.6149259996348,1.8386788561041,1.11284837202767,1.65222765501641,0.098488150822711,0.265695256329979,"Unchanged"
"Pastreoides33536",15.7542368865286,3.67060589822525,2.22158866399838,1.65224371086723,0.0984848790217311,0.265695256329979,"Unchanged"
"Pastreoides11301",331.974362988814,1.3509502222412,0.817549660103805,1.6524381186455,0.0984452702222099,0.265695256329979,"Unchanged"
"Pastreoides58024",94.8389899082217,1.6762933903004,1.01448107047378,1.65236537091574,0.0984600904143429,0.265695256329979,"Unchanged"
"Pastreoides21060",122.877242508704,1.93704822982202,1.17232497460734,1.65231337025027,0.0984706850994014,0.265695256329979,"Unchanged"
"Pastreoides20415",18.3235943674875,3.05197854147959,1.8467456195249,1.65262530432575,0.0984071448808767,0.265695256329979,"Unchanged"
"Pastreoides42028",62.2382690928011,1.98013269237085,1.19845053826226,1.65224398433833,0.0984848232955689,0.265695256329979,"Unchanged"
"Pastreoides60538",144.268253625582,1.41647335966717,0.857303389636307,1.65224280784434,0.0984850630340397,0.265695256329979,"Unchanged"
"Pastreoides17378",16.3730621530185,3.30459860431824,2.00034930765297,1.65201077215637,0.0985323549028253,0.265695256329979,"Unchanged"
"Pastreoides43304",149.019905561623,1.85095750574751,1.12024090320577,1.65228523655105,0.09847641747636,0.265695256329979,"Unchanged"
"Pastreoides26318",15.325794880106,3.2126453576886,1.94460490540322,1.65208127818769,0.098517982945932,0.265695256329979,"Unchanged"
"Pastreoides45661",39.9145477697286,8.4690612378731,5.12738678526963,1.65173051937562,0.0985894982127743,0.265817846129134,"Unchanged"
"Pastreoides01968",40.69712644369,2.24605534359884,1.35998076377569,1.65153464183064,0.0986294531900844,0.265894069043189,"Unchanged"
"Pastreoides36707",77.5732220189576,-1.65800862224931,1.00401013344579,-1.65138634264475,0.098659711762492,0.265944136563287,"Unchanged"
"Pastreoides47441",27.2756343292586,3.07337067165788,1.8612207827656,1.65126604007244,0.0986842634246871,0.265964647901984,"Unchanged"
"Pastreoides24977",15.2106051618912,3.204521633527,1.94071186311467,1.65120938065686,0.0986958283153251,0.265964647901984,"Unchanged"
"Pastreoides34742",101.818496810243,1.90866939041024,1.15594456826165,1.65117726473733,0.0987023840539748,0.265964647901984,"Unchanged"
"Pastreoides17709",17.5919195184459,2.78356548863898,1.68600636301233,1.65098160345354,0.0987423313913715,0.266024199587647,"Unchanged"
"Pastreoides56363",16.6190742180583,3.23554379959516,1.95980191403297,1.65095450536473,0.0987478649110939,0.266024199587647,"Unchanged"
"Pastreoides10087",43.2666832636872,2.10729421979968,1.2765040835371,1.65083233730089,0.0987728151094755,0.26605991721487,"Unchanged"
"Pastreoides58863",69.2369697412094,-1.76557598413896,1.06959224585012,-1.65070005975564,0.0987998356262559,0.266069711184743,"Unchanged"
"Pastreoides58172",18.3677696276871,2.62488606282154,1.59011477775498,1.65075257430631,0.0987891077002628,0.266069711184743,"Unchanged"
"Pastreoides07927",9.75673533796215,4.20015408503983,2.54466663238204,1.65057144680209,0.0988261132294745,0.266108985049097,"Unchanged"
"Pastreoides10956",13.3370449043025,3.3249611229394,2.01479175219642,1.65027532960402,0.0988866357350531,0.266208953364116,"Unchanged"
"Pastreoides01262",34.1036835987678,-2.57954805615364,1.56305231821615,-1.65032739217429,0.0988759926794179,0.266208953364116,"Unchanged"
"Pastreoides49477",24.5096685157209,-3.06883427857687,1.86052641092822,-1.64944408235829,0.0990566899760375,0.266611895976147,"Unchanged"
"Pastreoides18894",9.93632107488816,3.87771878590421,2.35102751557245,1.64937192789938,0.0990714621363289,0.266611895976147,"Unchanged"
"Pastreoides57936",9.01923663829287,3.64694161352584,2.21105889254159,1.64940953216027,0.0990637632081397,0.266611895976147,"Unchanged"
"Pastreoides57035",50.2804119626797,3.35771986681143,2.03589744937434,1.64925785817124,0.0990948191836679,0.266643219267299,"Unchanged"
"Pastreoides25358",80.7708226596354,-1.51825412459787,0.920744986679999,-1.64894096254855,0.0991597301560654,0.266786334763706,"Unchanged"
"Pastreoides44826",65.6859352144146,-2.42958225521439,1.47356332676866,-1.64878034834252,0.0991926423482495,0.266843334824065,"Unchanged"
"Pastreoides37904",33.0829294976389,2.61863361985586,1.58835314090397,1.64864698688198,0.0992199766793057,0.266853774886453,"Unchanged"
