"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides58720",7.08892084536692,-16.2820636946753,3.69506728657028,-4.40643226007073,1.05087151859588e-05,0.000289457876409497,"Downregulated"
"Pastreoides49117",29.042275762528,-5.83505734832864,1.32450638141593,-4.40545808627272,1.05560562435902e-05,0.000290302318184692,"Downregulated"
"Pastreoides35455",31.7193621431198,-4.91227684306694,1.11532222967214,-4.40435661764849,1.06098286341172e-05,0.000291483681465946,"Downregulated"
"Pastreoides51039",46.8995242483881,-8.11251749561747,1.84258215026972,-4.40279826570008,1.06863525060354e-05,0.000293273057822215,"Downregulated"
"Pastreoides37288",40.4222300114921,-8.08912076755763,1.83735589184066,-4.40258787286658,1.06967242714273e-05,0.000293273057822215,"Downregulated"
"Pastreoides23602",19.3548906465907,-9.51785958401597,2.16205196597092,-4.40223442073547,1.07141700923506e-05,0.000293452843657459,"Downregulated"
"Pastreoides62291",38.8808364583741,-6.02880325878312,1.36975533407807,-4.40137235372831,1.07568343267596e-05,0.000293938341951701,"Downregulated"
"Pastreoides36525",77.4404372790665,-3.74920243658125,0.851807730816404,-4.40146561359319,1.07522110244255e-05,0.000293938341951701,"Downregulated"
"Pastreoides19437",71.3369899866648,-4.23050515447467,0.961212911922605,-4.40121548722528,1.07646151722136e-05,0.000293938341951701,"Downregulated"
"Pastreoides62070",24.4349764088553,-6.81220659851897,1.54846301620003,-4.39933438981081,1.08583404084371e-05,0.000296197502376303,"Downregulated"
"Pastreoides03435",73.6288312767507,-4.94215561204781,1.12358085408453,-4.39857585155685,1.0896354408729e-05,0.000296933920798439,"Downregulated"
"Pastreoides31121",16.9990154756869,-7.35299720385348,1.67236679656028,-4.39676105683102,1.09878188400627e-05,0.000299123945008617,"Downregulated"
"Pastreoides12128",120.524791634501,3.49835479125471,0.796166441093246,4.39399930804793,1.1128416965866e-05,0.000302645777645868,"Upregulated"
"Pastreoides40767",26.8118901562476,-7.63859928156284,1.73861166252539,-4.39350514333232,1.11537549266191e-05,0.000303029081680757,"Downregulated"
"Pastreoides64431",68.9498363815826,-4.66427373499015,1.06171245053434,-4.39316100385063,1.11714329687893e-05,0.000303203715953516,"Downregulated"
"Pastreoides28672",18.9007258793926,-9.80151701012197,2.23142290889563,-4.39249636232017,1.12056505706862e-05,0.000303826447213846,"Downregulated"
"Pastreoides14853",26.8246177273761,-5.59857932565672,1.27539590186958,-4.38967956338096,1.13517810056027e-05,0.000307479246112562,"Downregulated"
"Pastreoides62262",17.4300874540167,-7.07420214294824,1.61173136469915,-4.38919431481606,1.13771378084009e-05,0.000307856667745193,"Downregulated"
"Pastreoides09436",68.4199322957765,-6.37135497708186,1.45182483179397,-4.38851494860368,1.14127291399118e-05,0.000308509993028849,"Downregulated"
"Pastreoides12288",115.602670507918,-4.2382193789073,0.966361466830731,-4.38574956098666,1.15587049788259e-05,0.00031214294377188,"Downregulated"
"Pastreoides46625",20.3416489107607,-10.4427461799986,2.38138093060953,-4.38516410615823,1.15898370151788e-05,0.000312670367763847,"Downregulated"
"Pastreoides49352",68.2441293301604,-3.67439359541058,0.838006097309717,-4.3846859911958,1.1615320522455e-05,0.000313044503400685,"Downregulated"
"Pastreoides12982",3620.78299262729,-2.46316665938637,0.561864910441631,-4.38391259822632,1.1656655601723e-05,0.000313844680441594,"Downregulated"
"Pastreoides35779",20.534921694364,-8.71006106984717,1.98719059228306,-4.38310301169464,1.17000754968151e-05,0.000314072444934925,"Downregulated"
"Pastreoides45322",21.7578210841635,-5.05727617633649,1.15377592668884,-4.38323946561278,1.16927463739259e-05,0.000314072444934925,"Downregulated"
"Pastreoides48715",89.5434574224249,-4.90927308377171,1.12002343809638,-4.38318781267258,1.16955202069992e-05,0.000314072444934925,"Downregulated"
"Pastreoides22234",31.9159192180826,-5.131013360289,1.17070711941063,-4.38283262757651,1.1714611145113e-05,0.000314149736290489,"Downregulated"
"Pastreoides18611",22.5313052934163,-8.03460039597904,1.83365305754866,-4.38174515233553,1.17732472635118e-05,0.000315408336977043,"Downregulated"
"Pastreoides54055",32.0367236616051,-8.24797545729857,1.88251928169865,-4.38134978880864,1.17946344202475e-05,0.000315667519622732,"Downregulated"
"Pastreoides13258",7632.32998741785,-1.84878840260135,0.422414105055494,-4.37672033313961,1.20478397396493e-05,0.000322124334150087,"Downregulated"
"Pastreoides10860",26.2396023875292,-3.99070517812543,0.91234699954362,-4.37410895210012,1.21929475417071e-05,0.000325681000194794,"Downregulated"
"Pastreoides61890",38.0920383206889,-5.93966092678046,1.35869312028173,-4.37159858846481,1.23340133536553e-05,0.00032900307015948,"Downregulated"
"Pastreoides34857",181.584717825023,-2.46374159074595,0.563596712012157,-4.3714619660393,1.23417351464226e-05,0.00032900307015948,"Downregulated"
"Pastreoides57429",16.4206526654885,-6.77573629931253,1.55012024156603,-4.37110368449048,1.2362006857689e-05,0.000329217832827643,"Downregulated"
"Pastreoides56130",22.6993773938186,-8.07910855003954,1.84846432373229,-4.37071381162865,1.23841021173323e-05,0.000329480687230229,"Downregulated"
"Pastreoides27496",30.3226197413425,-5.75529774820867,1.3171560536656,-4.36948813482797,1.24538106173513e-05,0.000331008530520943,"Downregulated"
"Pastreoides27141",43.5732224217134,-5.64860209926207,1.29280845028594,-4.36924905465517,1.24674515081461e-05,0.000331044616350784,"Downregulated"
"Pastreoides00730",31.2078932580127,-6.00257073739681,1.37397591775974,-4.3687597866955,1.24954114994679e-05,0.000331460467836771,"Downregulated"
"Pastreoides63251",43.9526162709297,-8.32606010512772,1.90598114206789,-4.36838535353734,1.25168494809812e-05,0.000331578771001791,"Downregulated"
"Pastreoides42412",16.5389855689302,-8.03159945525459,1.83862994895937,-4.36825227381961,1.25244773433202e-05,0.000331578771001791,"Downregulated"
"Pastreoides07572",109.089986775652,-5.72866463415127,1.31151132821805,-4.36798715412914,1.25396866944968e-05,0.000331655638963085,"Downregulated"
"Pastreoides02135",19.3517922175831,-7.65087317992446,1.75167866923535,-4.36773782446311,1.25540062853758e-05,0.000331708846467806,"Downregulated"
"Pastreoides33205",14.3120178666676,-20.4310580573105,4.67881825081852,-4.36671333701331,1.26130089613101e-05,0.00033261565999635,"Downregulated"
"Pastreoides60590",22.3175621007322,-6.77054802539935,1.55045102339788,-4.36682482917868,1.26065750532063e-05,0.00033261565999635,"Downregulated"
"Pastreoides02676",58.5828866711017,-4.60330047688222,1.05482760397483,-4.3640311075819,1.2768740812327e-05,0.000336393288008821,"Downregulated"
"Pastreoides15630",65.4714849109695,-5.76949169388723,1.32228410213499,-4.36327691195233,1.28128592589365e-05,0.000337225947155858,"Downregulated"
"Pastreoides34943",34.4533031148139,-3.77768926238333,0.866012673269528,-4.3621639486188,1.28782304388722e-05,0.000338615793715167,"Downregulated"
"Pastreoides58642",17.2260088672298,-6.00735226200892,1.37724771558701,-4.36185313217127,1.28965433673161e-05,0.00033876680340403,"Downregulated"
"Pastreoides29658",24.8377642597662,-8.04279406265334,1.84414156021418,-4.36126718044315,1.29311345251888e-05,0.000339344699696558,"Downregulated"
"Pastreoides36563",25.6635808522203,-4.46730152558715,1.02449290485979,-4.36050020883113,1.29765458199701e-05,0.000340205142406629,"Downregulated"
"Pastreoides21424",120.445193831769,-3.44506536622183,0.790997549445015,-4.35534265389189,1.32858923680517e-05,0.000347976759194713,"Downregulated"
"Pastreoides27180",17.5302667150526,-6.85967961544932,1.57532444710608,-4.35445512703796,1.3339830145986e-05,0.000349048753156333,"Downregulated"
"Pastreoides28926",12.7112176066584,-22.451211730573,5.1561682031681,-4.354243470331,1.33527239992646e-05,0.000349048753156333,"Downregulated"
"Pastreoides02151",28.4570051976669,-7.49050398883259,1.72077847832613,-4.35297400750787,1.34303078830277e-05,0.000350397122706176,"Downregulated"
"Pastreoides23184",28.025758870595,-8.71699698026167,2.00250520887559,-4.35304584558673,1.34259060066408e-05,0.000350397122706176,"Downregulated"
"Pastreoides51756",31.9640896555071,-8.08918161650852,1.85851623132192,-4.35249446853356,1.3459726908708e-05,0.000350825048275232,"Downregulated"
"Pastreoides31265",66.8522082749858,-3.98438916204451,0.915637668061092,-4.3514910985277,1.35214812145939e-05,0.000351754285921353,"Downregulated"
"Pastreoides59262",24.9642666794919,-7.87141207419605,1.8088947467306,-4.35150363967991,1.35207076803487e-05,0.000351754285921353,"Downregulated"
"Pastreoides29119",79.2520093550769,-4.84704905237273,1.1139610676716,-4.35118353148914,1.35404650691481e-05,0.00035190846102084,"Downregulated"
"Pastreoides32722",18.7689404669668,-7.88303642021491,1.81182436203648,-4.350883333611,1.35590185956537e-05,0.000352051165868461,"Downregulated"
"Pastreoides13046",118.346671731837,-4.64568331736707,1.06811343340846,-4.34942878917105,1.36492596668366e-05,0.000354053125390677,"Downregulated"
"Pastreoides15220",322.214792135989,-2.17923724678322,0.50111804137633,-4.34875032796246,1.36915475916993e-05,0.000354808556869122,"Downregulated"
"Pastreoides60939",24.2918191877102,-7.39467678322491,1.70056712264611,-4.34835925307004,1.37159797136466e-05,0.00035510025865753,"Downregulated"
"Pastreoides47906",17.8138450999716,-8.30661733689409,1.91111611267288,-4.3464744406746,1.38343163632997e-05,0.000357820211427342,"Downregulated"
"Pastreoides08972",18.7971060842725,-8.57026857249507,1.97206427996787,-4.34583631961262,1.38746005480247e-05,0.000358518081850253,"Downregulated"
"Pastreoides26706",31.7195279332228,-7.78439101302104,1.79228835761718,-4.3432693070496,1.40377876382208e-05,0.000362387370342614,"Downregulated"
"Pastreoides39816",21.5829886435754,-5.36303906273259,1.23541024705069,-4.34109970800052,1.41771366885549e-05,0.000365634460184921,"Downregulated"
"Pastreoides59576",26.3342172533798,-7.07933863098529,1.63096750895255,-4.34057612559787,1.42109624148267e-05,0.000366156451282978,"Downregulated"
"Pastreoides02184",41.6558466595774,-7.6339664555562,1.76003842946657,-4.33738623415733,1.44187122849926e-05,0.000371154455389527,"Downregulated"
"Pastreoides35001",64.0150620124551,-5.31409065296074,1.22575157926403,-4.3353732867727,1.45512977566101e-05,0.000374209948319083,"Downregulated"
"Pastreoides34322",39.8082885122331,-5.03398683660052,1.16179323289457,-4.33294556558785,1.4712749717148e-05,0.00037764125488272,"Downregulated"
"Pastreoides00519",30.5116964254737,-5.4184916145572,1.25049455932802,-4.33307891996661,1.47038370238122e-05,0.00037764125488272,"Downregulated"
"Pastreoides12669",15.4632543054335,-6.12782115008859,1.41433346762977,-4.33265654128794,1.47320842404712e-05,0.000377777737740191,"Downregulated"
"Pastreoides01966",153.760653416562,4.14554091292502,0.956957701912388,4.33200015490815,1.47760837900311e-05,0.000378352371543057,"Upregulated"
"Pastreoides04421",27.8485754285573,-5.77104972592188,1.33222027225168,-4.33190354937914,1.47825701174294e-05,0.000378352371543057,"Downregulated"
"Pastreoides33430",17.1236471798121,-9.26502292682095,2.1389140341242,-4.33164810693974,1.4799734220293e-05,0.000378432293141476,"Downregulated"
"Pastreoides63250",39.7904189474183,-6.23756110862713,1.44010519452552,-4.33132324800915,1.48215901211183e-05,0.00037863191976707,"Downregulated"
"Pastreoides09512",38.3481133966098,-4.09284151259255,0.945026793910978,-4.33092642342381,1.48483294962758e-05,0.000378955803270956,"Downregulated"
"Pastreoides12906",31.1625871502341,-4.88812154494552,1.12893688455882,-4.32984484057828,1.49214439282867e-05,0.000380234367342467,"Downregulated"
"Pastreoides51131",41.2538260456735,-9.53970891757187,2.20328402176365,-4.32976812037862,1.49266431912853e-05,0.000380234367342467,"Downregulated"
"Pastreoides22258",15.4064047127538,-8.73619186379289,2.0181439449678,-4.32882495105288,1.49907022957289e-05,0.000381505587886865,"Downregulated"
"Pastreoides10852",26.0174029589579,-8.56437037652478,1.97941726040222,-4.32671299167337,1.51350964146688e-05,0.000384816965539375,"Downregulated"
"Pastreoides08125",30.048056050426,-6.45887261002698,1.4930780542964,-4.3258773990022,1.51925909923439e-05,0.000385059515795489,"Downregulated"
"Pastreoides08181",29.4410091903421,-6.07772601729607,1.40500732254768,-4.32576109729836,1.52006098466922e-05,0.000385059515795489,"Downregulated"
"Pastreoides06137",40.3932230886248,-6.04787857638154,1.39799071027557,-4.32612214940213,1.51757289368123e-05,0.000385059515795489,"Downregulated"
"Pastreoides00472",1256.18695508481,-2.58630357665283,0.597886409211265,-4.32574404904887,1.52017856408445e-05,0.000385059515795489,"Downregulated"
"Pastreoides51467",19.6935072960494,-7.14119592690886,1.65188020010684,-4.32307132590303,1.53871959779879e-05,0.000389089447427661,"Downregulated"
"Pastreoides03154",41.2561262384428,-5.30940997559222,1.22816735101132,-4.32303461838509,1.53897573729319e-05,0.000389089447427661,"Downregulated"
"Pastreoides05440",62.8326409245178,-6.85191703561316,1.58514687073738,-4.3225755052122,1.5421827950534e-05,0.000389534850135747,"Downregulated"
"Pastreoides07849",48.1740258115507,-7.36809752352072,1.70538896513686,-4.32047918342747,1.55690743581756e-05,0.000392518356433293,"Downregulated"
"Pastreoides02994",36.58435493858,-6.80900410920208,1.57591099122798,-4.32067810117651,1.55550449533568e-05,0.000392518356433293,"Downregulated"
"Pastreoides00812",25.1657529561807,-8.50300457506133,1.96822066168333,-4.32014801012663,1.55924583347419e-05,0.000392740508952924,"Downregulated"
"Pastreoides35565",36.0413402317288,-3.34296900103714,0.773846858430002,-4.31993612769772,1.56074368036084e-05,0.000392750727632166,"Downregulated"
"Pastreoides57136",23.0510768841907,-22.2993095307444,5.16282111476018,-4.31921018278013,1.56588596385418e-05,0.000393677169886512,"Downregulated"
"Pastreoides35652",14.2284364572992,-8.47854110932356,1.96357614541903,-4.31790798085614,1.57515070302389e-05,0.00039563734014163,"Downregulated"
"Pastreoides08455",33.949253433255,3.31842275432062,0.768612911554842,4.31741739493775,1.57865459342939e-05,0.000396148230423795,"Upregulated"
"Pastreoides29706",1711.68537523852,-2.07263577515105,0.480430950924527,-4.31411792092606,1.60241403364423e-05,0.000401736377867402,"Downregulated"
"Pastreoides15764",36.9174162407672,-5.18264938747069,1.20139592308439,-4.31385631321694,1.60431237882408e-05,0.000401838502989663,"Downregulated"
"Pastreoides07224",33.3434300432698,-6.91122717054438,1.60331261049506,-4.31059241055329,1.62817769178825e-05,0.00040743748348547,"Downregulated"
"Pastreoides01110",29.645909194359,-7.89265531551676,1.83139998848942,-4.30962944475434,1.63528319301142e-05,0.00040883596785576,"Downregulated"
"Pastreoides06147",48.31105739269,4.85950082557018,1.12801898364502,4.30799560648124,1.64740656781611e-05,0.000411375345499195,"Upregulated"
"Pastreoides18785",30.8081640529073,-5.06206960220996,1.17508035557346,-4.30784973827564,1.64849309168169e-05,0.000411375345499195,"Downregulated"
"Pastreoides45603",29.0110617786226,-7.31381185177222,1.69841435018027,-4.30625886492064,1.6603874087641e-05,0.000413737437921507,"Downregulated"
"Pastreoides29230",30.81468896053,-8.57781523159008,1.99198092956806,-4.3061733695664,1.66102893336451e-05,0.000413737437921507,"Downregulated"
"Pastreoides32085",70.2052519563729,-4.59782588756604,1.06785150287838,-4.30567909037225,1.66474244956541e-05,0.000414279536087141,"Downregulated"
"Pastreoides33720",44.3661288276711,-5.28010373401657,1.22652724572233,-4.30492168227946,1.67044820701888e-05,0.000415315955972009,"Downregulated"
"Pastreoides43084",23.1863140460183,-5.55044290020511,1.28982960553078,-4.3032373240658,1.68320380979264e-05,0.000418101620992824,"Downregulated"
"Pastreoides30957",23.7489429441299,-7.49041828174413,1.74117285921212,-4.30193834122452,1.69310431555718e-05,0.000420173613338689,"Downregulated"
"Pastreoides00018",71.4539779388314,-3.37611754532917,0.784919748598329,-4.30122640098949,1.69855405458991e-05,0.000420751197842396,"Downregulated"
"Pastreoides00158",13.3843345800631,-22.2258216103652,5.16720170644178,-4.3013264960524,1.69778684122797e-05,0.000420751197842396,"Downregulated"
"Pastreoides22062",39.1018257603631,-6.63162698665074,1.54195244974772,-4.3007986321081,1.70183656233264e-05,0.000421177201023203,"Downregulated"
"Pastreoides44673",10.2146706749555,-16.3282597708684,3.79680015871769,-4.30053178684626,1.70388727466081e-05,0.000421297852654895,"Downregulated"
"Pastreoides40260",28.4725177507448,-9.26077101115533,2.15387732735369,-4.29958145412737,1.71120974812267e-05,0.000422720567567865,"Downregulated"
"Pastreoides41758",40.9677294041664,5.1806589597615,1.20501665667921,4.29924261299291,1.71382782064214e-05,0.000422979611667822,"Upregulated"
"Pastreoides48645",13.4901356219431,-22.2207697656945,5.16886044806901,-4.29896879378815,1.71594628616251e-05,0.00042311498955504,"Downregulated"
"Pastreoides43276",24.0242409107573,-8.30188092077336,1.93157483746374,-4.29798564350433,1.72357323846118e-05,0.000424080781261939,"Downregulated"
"Pastreoides09341",102.528550507133,-3.90181048008848,0.907850505921498,-4.2978557093252,1.72458363794696e-05,0.000424080781261939,"Downregulated"
"Pastreoides15160",111.760886583059,-2.74799297110104,0.639375065498262,-4.29793578040074,1.72396091925155e-05,0.000424080781261939,"Downregulated"
"Pastreoides07089",27.4455889379941,-6.66925403968313,1.55202332428135,-4.29713518820427,1.73019683462127e-05,0.000425073244210372,"Downregulated"
"Pastreoides10360",37.5130742183324,-5.17570806700315,1.20476779934445,-4.29602124975403,1.73890921205412e-05,0.000426824609964214,"Downregulated"
"Pastreoides19822",18.3082883338761,-8.34378007209055,1.94337497731079,-4.2934483409046,1.75919260662421e-05,0.000431410372530748,"Downregulated"
"Pastreoides57513",37.5770618734343,-6.4238159156275,1.49645840969095,-4.29267921783015,1.76529958404898e-05,0.000432121608444179,"Downregulated"
"Pastreoides38901",67.8276811772614,-4.468325231205,1.04089548149447,-4.29277032194393,1.7645751475547e-05,0.000432121608444179,"Downregulated"
"Pastreoides59447",23.4547941212206,-6.19601181923771,1.44451732067883,-4.289330235463,1.79212736615341e-05,0.000438290604765885,"Downregulated"
"Pastreoides42583",29.3683274095966,-7.71868313713808,1.79971368968583,-4.28883948673274,1.79609110122593e-05,0.000438833497755251,"Downregulated"
"Pastreoides08517",40.365896268683,-5.88018291609121,1.37110268150769,-4.28865248051682,1.79760373092574e-05,0.000438833497755251,"Downregulated"
"Pastreoides18831",101.931776881175,-5.43378368660579,1.26718987907275,-4.28805799063189,1.80242042337061e-05,0.000439611156834945,"Downregulated"
"Pastreoides64300",26.1595395921842,-5.10340810406796,1.1902942643361,-4.28751801716399,1.80680606555873e-05,0.000440282371364136,"Downregulated"
"Pastreoides50393",21.7413143855449,-6.75222715824265,1.57562865865444,-4.28541783697241,1.82396050169459e-05,0.000444061061257191,"Downregulated"
"Pastreoides04414",25.4658308750971,-8.15207991823199,1.90278990727284,-4.28427746388244,1.83334004280844e-05,0.000445941764383848,"Downregulated"
"Pastreoides50882",78.0370371119541,2.67020692363746,0.623342083323411,4.28369429094373,1.83815436544959e-05,0.000446213010569209,"Upregulated"
"Pastreoides31554",35.9802178115593,-6.82518382574669,1.59335089335494,-4.28354096653229,1.83942211696186e-05,0.000446213010569209,"Downregulated"
"Pastreoides36577",38.7296100657695,-6.96658349121368,1.62633438576287,-4.28361077045411,1.83884484516924e-05,0.000446213010569209,"Downregulated"
"Pastreoides48241",17.1008467525232,-6.17572988301569,1.4429200738414,-4.28002215436258,1.8687471015865e-05,0.000452919092939367,"Downregulated"
"Pastreoides25174",45.792907558323,-3.81323050237098,0.891114895798647,-4.27916817500109,1.87593083340082e-05,0.000454251679164291,"Downregulated"
"Pastreoides39598",59.7840496649325,-5.95053685666498,1.39087502623788,-4.2782685319761,1.883527139492e-05,0.000455681687041732,"Downregulated"
"Pastreoides43823",21.3808702621058,-7.65637734910472,1.79014560361398,-4.27695788188842,1.89464631610661e-05,0.000457960653501249,"Downregulated"
"Pastreoides22752",10.3395797260994,-9.08128062208135,2.12343581301254,-4.27669184367653,1.89691092797353e-05,0.000458097190141707,"Downregulated"
"Pastreoides15098",41.7693273580484,-4.55249408857082,1.06477081519023,-4.27556242491254,1.9065536798181e-05,0.00046001368151099,"Downregulated"
"Pastreoides49780",22.5057501297078,-21.6749506969011,5.07100027282096,-4.27429491831667,1.91743099402898e-05,0.000462224353489044,"Downregulated"
"Pastreoides10966",211.061981497954,-2.61627108269331,0.612227825995561,-4.27336192770873,1.92547534336548e-05,0.000463748757632198,"Downregulated"
"Pastreoides63593",34.3153393871248,-4.97413974141684,1.16420420777295,-4.27256636611205,1.93236014461265e-05,0.000464576612466152,"Downregulated"
"Pastreoides53065",37.0088303891453,-5.13587071598362,1.20205449548862,-4.27257727104623,1.93226561487174e-05,0.000464576612466152,"Downregulated"
"Pastreoides37975",32.3893725880021,-4.64138910633625,1.08667306125398,-4.27119183481023,1.94431064017691e-05,0.000467033119994723,"Downregulated"
"Pastreoides43359",28.2277133578333,-8.48602109145223,1.98697505830983,-4.27082416357589,1.94751917188218e-05,0.000467387259139774,"Downregulated"
"Pastreoides48966",17.356359947393,-7.40411200204551,1.73379462211812,-4.27046658675186,1.95064444974831e-05,0.000467720805739917,"Downregulated"
"Pastreoides09771",37.6822448293084,-7.19993500727213,1.68621191160939,-4.2698874072122,1.95571670629451e-05,0.000468520186234162,"Downregulated"
"Pastreoides02386",12.843372399715,-22.0820577162231,5.1724252192465,-4.26918839426738,1.96185515159865e-05,0.000469573340947914,"Downregulated"
"Pastreoides61587",22.0932204175774,-8.75402603681048,2.05077742941093,-4.26863779133995,1.96670323505618e-05,0.000470316050470267,"Downregulated"
"Pastreoides14868",60.1585531654909,-6.09309730350047,1.42792808013273,-4.26708977032938,1.98039483569962e-05,0.000473055733480736,"Downregulated"
"Pastreoides01248",108.091712997083,-5.71380045490607,1.33908428279785,-4.26694609764801,1.98167015361119e-05,0.000473055733480736,"Downregulated"
"Pastreoides46395",24.5595527199492,-6.95840002744626,1.63100457005651,-4.2663277315067,1.98716804464723e-05,0.000473948371427323,"Downregulated"
"Pastreoides16908",13.8658498589445,-8.20354025336362,1.92355657553761,-4.26477721408887,2.00101763394835e-05,0.000476829586671458,"Downregulated"
"Pastreoides06497",162.184293934798,-4.5779026809389,1.0740276269636,-4.26236957598677,2.02270555431083e-05,0.00048157188510805,"Downregulated"
"Pastreoides43353",30.5496869007331,-6.41599297397076,1.50548532812714,-4.26174394004386,2.02837779288513e-05,0.000482496115587353,"Downregulated"
"Pastreoides32589",27.4641027464609,-7.82090859077085,1.83551781208999,-4.26087316573935,2.03629775882258e-05,0.000483952917972023,"Downregulated"
"Pastreoides23904",16.0814748376022,-9.99156204019495,2.34514905304929,-4.26052323932391,2.03948873609574e-05,0.000484284237238028,"Downregulated"
"Pastreoides03365",15.9320600124731,-7.13073610555987,1.673819741189,-4.26015772791312,2.04282691663228e-05,0.000484649896392224,"Downregulated"
"Pastreoides26412",14.0225357022367,-9.41313850318833,2.21127754100327,-4.25687790367443,2.0730149208459e-05,0.000491379288757414,"Downregulated"
"Pastreoides02681",22.2117498469521,-8.35954582738185,1.96433000393505,-4.25567283024521,2.08421292599205e-05,0.000493593518011032,"Downregulated"
"Pastreoides10670",33.5903961485144,-6.78976463010946,1.59553473958268,-4.25547903261909,2.08601913478003e-05,0.000493593518011032,"Downregulated"
"Pastreoides39014",36.6126836778516,-5.67430801269635,1.33355558514666,-4.25502174479836,2.09028700124047e-05,0.000494169517284491,"Downregulated"
"Pastreoides44885",45.3095698461033,-3.88055604328386,0.912171834457961,-4.25419410761548,2.09803248468401e-05,0.000495565937727596,"Downregulated"
"Pastreoides40847",32.3375892964192,-6.62108504345688,1.55657962805082,-4.25361152371493,2.10350100298761e-05,0.00049598823737112,"Downregulated"
"Pastreoides39549",24.8306166878165,-7.86528115200194,1.84905348386987,-4.25367963696796,2.10286094705992e-05,0.00049598823737112,"Downregulated"
"Pastreoides10967",298.879105900899,-2.72546213035638,0.641520546234709,-4.24844090552203,2.15263412768947e-05,0.000507129741043347,"Downregulated"
"Pastreoides44843",39.9961674822913,-6.159494377315,1.44998633486699,-4.24796719058736,2.15718976717529e-05,0.000507759138996866,"Downregulated"
"Pastreoides61821",15.6069945789548,-7.42890119660001,1.74962374032967,-4.24599931137208,2.17621297915525e-05,0.000511789842942522,"Downregulated"
"Pastreoides09453",19.5688929111114,-7.53794331521204,1.77631756196504,-4.24357866893644,2.19983204961395e-05,0.000516893405136405,"Downregulated"
"Pastreoides47069",17.207979009857,-6.88043557018411,1.62175481540561,-4.24258679846329,2.20958038475033e-05,0.000518731715587162,"Downregulated"
"Pastreoides07490",8.72413386661097,-8.40843649049645,1.9828281536454,-4.24062795105953,2.22895331045304e-05,0.000522824374847868,"Downregulated"
"Pastreoides31219",25.8336708462846,-6.64469290080444,1.56726682938833,-4.23966919748931,2.23849417012899e-05,0.000524605707644751,"Downregulated"
"Pastreoides46204",31.1240054916362,-7.08605834120547,1.67170868307929,-4.23881170979678,2.24706021714264e-05,0.000526052350836194,"Downregulated"
"Pastreoides06140",22.5029871568772,-8.36965994127612,1.9746000667632,-4.23866082157883,2.24857076977958e-05,0.000526052350836194,"Downregulated"
"Pastreoides36240",12.2987220676302,-21.9018743081023,5.16970635388045,-4.2365799542294,2.26950129640589e-05,0.000530488546742717,"Downregulated"
"Pastreoides34825",26.952804198436,-5.79547030688864,1.36809754569909,-4.23615284239634,2.27382029995121e-05,0.000531037529497271,"Downregulated"
"Pastreoides27330",21.564722240027,-7.13349004417315,1.68425839669179,-4.23538933110544,2.28156050986642e-05,0.00053238387273948,"Downregulated"
"Pastreoides33721",20.5436789184973,-5.53886236567676,1.30794687086401,-4.23477626581108,2.28779369456667e-05,0.000533376538600919,"Downregulated"
"Pastreoides09411",76.1208658153525,-4.77864536759038,1.12850429525574,-4.23449462060528,2.29066267972596e-05,0.000533583836484825,"Downregulated"
"Pastreoides43922",43.9022991243715,-4.52285658300024,1.06882965796907,-4.23159719537941,2.32037683944062e-05,0.000540038654574821,"Downregulated"
"Pastreoides25188",25.4476821188028,-6.1980280171086,1.46482124483294,-4.23125213330415,2.32393992144304e-05,0.000540401249549709,"Downregulated"
"Pastreoides14522",57.0527568147189,-4.11302570917007,0.97220736119328,-4.23060539689987,2.33063209568034e-05,0.000541490220781731,"Downregulated"
"Pastreoides14405",28.7057885708688,-8.55951303599072,2.02350669583565,-4.23003939329981,2.336503922007e-05,0.00054157833299313,"Downregulated"
"Pastreoides28132",30.9320446726551,-4.68545094157702,1.10765450793593,-4.23006533897304,2.33623444920541e-05,0.00054157833299313,"Downregulated"
"Pastreoides00320",1824.16945923669,-1.83550962161898,0.433927875596663,-4.22998780406792,2.33703981770995e-05,0.00054157833299313,"Downregulated"
"Pastreoides58437",93.8241037275116,-4.24764104045987,1.00427841478848,-4.22954529133687,2.34164133310014e-05,0.000542178484264449,"Downregulated"
"Pastreoides39385",232.789314796455,-2.00145369767469,0.473468326772217,-4.22721771341967,2.3659871748299e-05,0.000547345239045842,"Downregulated"
"Pastreoides30273",237.967943644831,-2.17197637711372,0.513860090045406,-4.2267854989902,2.37053445597942e-05,0.000547926879271881,"Downregulated"
"Pastreoides44813",30.7487589274344,-4.59998898417105,1.08877691353292,-4.22491414631928,2.39031887546215e-05,0.000552026426843021,"Downregulated"
"Pastreoides32286",17.3060738206514,-5.90166450171355,1.39694366964077,-4.22469755221496,2.39261888150268e-05,0.000552084516056324,"Downregulated"
"Pastreoides32594",15.1762316838234,-10.0312148990702,2.37502069611621,-4.2236326258015,2.40395796256637e-05,0.000554218798075372,"Downregulated"
"Pastreoides12322",32.9915592485917,-4.98822127597257,1.18107930961305,-4.22344311289885,2.40598120198948e-05,0.000554218798075372,"Downregulated"
"Pastreoides24583",21.7225087564809,-7.91098253452231,1.8740337294956,-4.22136614192722,2.42826137737786e-05,0.000558873376445009,"Downregulated"
"Pastreoides01161",591.772879647645,-2.11845918808234,0.50198192018848,-4.22019021578888,2.4409627098059e-05,0.000561317286620979,"Downregulated"
