Plot Title: Marthas_120,,
,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20495262, SEN S/N: 20495262)"
13659,7/30/22 0:00,28.941
,,
13660,7/30/22 0:30,28.941
,,
13661,7/30/22 1:00,28.891
,,
13662,7/30/22 1:30,28.791
,,
13663,7/30/22 2:00,28.791
,,
13664,7/30/22 2:30,28.816
,,
13665,7/30/22 3:00,28.866
,,
13666,7/30/22 3:30,28.816
,,
13667,7/30/22 4:00,28.766
,,
13668,7/30/22 4:30,28.742
,,
13669,7/30/22 5:00,28.717
,,
13670,7/30/22 5:30,28.717
,,
13671,7/30/22 6:00,28.742
,,
13672,7/30/22 6:30,28.717
,,
13673,7/30/22 7:00,28.717
,,
13674,7/30/22 7:30,28.791
,,
13675,7/30/22 8:00,28.791
,,
13676,7/30/22 8:30,28.816
,,
13677,7/30/22 9:00,28.816
,,
13678,7/30/22 9:30,28.816
,,
13679,7/30/22 10:00,28.866
,,
13680,7/30/22 10:30,28.866
,,
13681,7/30/22 11:00,29.19
,,
13682,7/30/22 11:30,29.265
,,
13683,7/30/22 12:00,29.34
,,
13684,7/30/22 12:30,29.59
,,
13685,7/30/22 13:00,29.615
,,
13686,7/30/22 13:30,29.69
,,
13687,7/30/22 14:00,29.715
,,
13688,7/30/22 14:30,29.665
,,
13689,7/30/22 15:00,29.665
,,
13690,7/30/22 15:30,29.715
,,
13691,7/30/22 16:00,29.715
,,
13692,7/30/22 16:30,29.64
,,
13693,7/30/22 17:00,29.64
,,
13694,7/30/22 17:30,29.665
,,
13695,7/30/22 18:00,29.69
,,
13696,7/30/22 18:30,29.665
,,
13697,7/30/22 19:00,29.69
,,
13698,7/30/22 19:30,29.69
,,
13699,7/30/22 20:00,29.715
,,
13700,7/30/22 20:30,29.715
,,
13701,7/30/22 21:00,29.715
,,
13702,7/30/22 21:30,29.69
,,
13703,7/30/22 22:00,29.69
,,
13704,7/30/22 22:30,29.69
,,
13705,7/30/22 23:00,29.69
,,
13706,7/30/22 23:30,29.69
,,
13707,7/31/22 0:00,29.665
,,
13708,7/31/22 0:30,29.665
,,
13709,7/31/22 1:00,29.464
,,
13710,7/31/22 1:30,29.615
,,
13711,7/31/22 2:00,29.615
,,
13712,7/31/22 2:30,29.414
,,
13713,7/31/22 3:00,29.265
,,
13714,7/31/22 3:30,28.891
,,
13715,7/31/22 4:00,28.941
,,
13716,7/31/22 4:30,28.866
,,
13717,7/31/22 5:00,28.816
,,
13718,7/31/22 5:30,28.916
,,
13719,7/31/22 6:00,28.99
,,
13720,7/31/22 6:30,29.14
,,
13721,7/31/22 7:00,29.215
,,
13722,7/31/22 7:30,29.09
,,
13723,7/31/22 8:00,28.916
,,
13724,7/31/22 8:30,28.717
,,
13725,7/31/22 9:00,28.692
,,
13726,7/31/22 9:30,29.265
,,
13727,7/31/22 10:00,29.515
,,
13728,7/31/22 10:30,29.54
,,
13729,7/31/22 11:00,29.59
,,
13730,7/31/22 11:30,29.59
,,
13731,7/31/22 12:00,29.615
,,
13732,7/31/22 12:30,29.615
,,
13733,7/31/22 13:00,29.565
,,
13734,7/31/22 13:30,29.414
,,
13735,7/31/22 14:00,29.215
,,
13736,7/31/22 14:30,29.389
,,
13737,7/31/22 15:00,29.464
,,
13738,7/31/22 15:30,29.59
,,
13739,7/31/22 16:00,29.64
,,
13740,7/31/22 16:30,29.665
,,
13741,7/31/22 17:00,29.59
,,
13742,7/31/22 17:30,29.69
,,
13743,7/31/22 18:00,29.715
,,
13744,7/31/22 18:30,29.74
,,
13745,7/31/22 19:00,29.615
,,
13746,7/31/22 19:30,29.665
,,
13747,7/31/22 20:00,29.64
,,
13748,7/31/22 20:30,29.54
,,
13749,7/31/22 21:00,29.615
,,
13750,7/31/22 21:30,29.59
,,
13751,7/31/22 22:00,29.64
,,
13752,7/31/22 22:30,29.715
,,
13753,7/31/22 23:00,29.64
,,
13754,7/31/22 23:30,29.59
,,
13755,8/1/22 0:00,29.515
,,
13756,8/1/22 0:30,29.464
,,
13757,8/1/22 1:00,29.49
,,
13758,8/1/22 1:30,29.615
,,
13759,8/1/22 2:00,29.665
,,
13760,8/1/22 2:30,29.665
,,
13761,8/1/22 3:00,29.665
,,
13762,8/1/22 3:30,29.665
,,
13763,8/1/22 4:00,29.69
,,
13764,8/1/22 4:30,29.69
,,
13765,8/1/22 5:00,29.49
,,
13766,8/1/22 5:30,29.64
,,
13767,8/1/22 6:00,29.665
,,
13768,8/1/22 6:30,29.414
,,
13769,8/1/22 7:00,29.715
,,
13770,8/1/22 7:30,29.665
,,
13771,8/1/22 8:00,29.64
,,
13772,8/1/22 8:30,29.565
,,
13773,8/1/22 9:00,29.54
,,
13774,8/1/22 9:30,29.315
,,
13775,8/1/22 10:00,29.615
,,
13776,8/1/22 10:30,29.665
,,
13777,8/1/22 11:00,29.715
,,
13778,8/1/22 11:30,29.74
,,
13779,8/1/22 12:00,29.74
,,
13780,8/1/22 12:30,29.715
,,
13781,8/1/22 13:00,29.715
,,
13782,8/1/22 13:30,29.715
,,
13783,8/1/22 14:00,29.69
,,
13784,8/1/22 14:30,29.64
,,
13785,8/1/22 15:00,29.54
,,
13786,8/1/22 15:30,29.665
,,
13787,8/1/22 16:00,29.665
,,
13788,8/1/22 16:30,29.665
,,
13789,8/1/22 17:00,29.665
,,
13790,8/1/22 17:30,29.315
,,
13791,8/1/22 18:00,29.414
,,
13792,8/1/22 18:30,28.791
,,
13793,8/1/22 19:00,29.09
,,
13794,8/1/22 19:30,29.015
,,
13795,8/1/22 20:00,28.965
,,
13796,8/1/22 20:30,29.365
,,
13797,8/1/22 21:00,28.891
,,
13798,8/1/22 21:30,29.065
,,
13799,8/1/22 22:00,29.065
,,
13800,8/1/22 22:30,29.215
,,
13801,8/1/22 23:00,29.165
,,
13802,8/1/22 23:30,29.565
,,
13803,8/2/22 0:00,29.665
,,
13804,8/2/22 0:30,29.49
,,
13805,8/2/22 1:00,29.565
,,
13806,8/2/22 1:30,29.665
,,
13807,8/2/22 2:00,29.69
,,
13808,8/2/22 2:30,29.715
,,
13809,8/2/22 3:00,29.665
,,
13810,8/2/22 3:30,29.715
,,
13811,8/2/22 4:00,29.74
,,
13812,8/2/22 4:30,29.715
,,
13813,8/2/22 5:00,29.69
,,
13814,8/2/22 5:30,29.615
,,
13815,8/2/22 6:00,29.665
,,
13816,8/2/22 6:30,29.74
,,
13817,8/2/22 7:00,29.765
,,
13818,8/2/22 7:30,29.79
,,
13819,8/2/22 8:00,29.79
,,
13820,8/2/22 8:30,29.74
,,
13821,8/2/22 9:00,29.765
,,
13822,8/2/22 9:30,29.79
,,
13823,8/2/22 10:00,29.765
,,
13824,8/2/22 10:30,29.815
,,
13825,8/2/22 11:00,29.715
,,
13826,8/2/22 11:30,29.715
,,
13827,8/2/22 12:00,29.89
,,
13828,8/2/22 12:30,29.865
,,
13829,8/2/22 13:00,29.765
,,
13830,8/2/22 13:30,29.74
,,
13831,8/2/22 14:00,29.79
,,
13832,8/2/22 14:30,29.84
,,
13833,8/2/22 15:00,29.79
,,
13834,8/2/22 15:30,29.64
,,
13835,8/2/22 16:00,29.765
,,
13836,8/2/22 16:30,29.74
,,
13837,8/2/22 17:00,29.414
,,
13838,8/2/22 17:30,29.74
,,
13839,8/2/22 18:00,29.74
,,
13840,8/2/22 18:30,29.74
,,
13841,8/2/22 19:00,29.315
,,
13842,8/2/22 19:30,29.265
,,
13843,8/2/22 20:00,29.715
,,
13844,8/2/22 20:30,29.79
,,
13845,8/2/22 21:00,29.79
,,
13846,8/2/22 21:30,29.715
,,
13847,8/2/22 22:00,29.765
,,
13848,8/2/22 22:30,29.79
,,
13849,8/2/22 23:00,29.14
,,
13850,8/2/22 23:30,28.965
,,
13851,8/3/22 0:00,29.49
,,
13852,8/3/22 0:30,29.69
,,
13853,8/3/22 1:00,29.665
,,
13854,8/3/22 1:30,29.715
,,
13855,8/3/22 2:00,29.815
,,
13856,8/3/22 2:30,29.815
,,
13857,8/3/22 3:00,29.815
,,
13858,8/3/22 3:30,29.815
,,
13859,8/3/22 4:00,29.59
,,
13860,8/3/22 4:30,29.515
,,
13861,8/3/22 5:00,29.414
,,
13862,8/3/22 5:30,29.49
,,
13863,8/3/22 6:00,29.49
,,
13864,8/3/22 6:30,29.565
,,
13865,8/3/22 7:00,29.565
,,
13866,8/3/22 7:30,29.64
,,
13867,8/3/22 8:00,29.69
,,
13868,8/3/22 8:30,29.765
,,
13869,8/3/22 9:00,29.815
,,
13870,8/3/22 9:30,29.815
,,
13871,8/3/22 10:00,29.84
,,
13872,8/3/22 10:30,29.74
,,
13873,8/3/22 11:00,29.79
,,
13874,8/3/22 11:30,29.815
,,
13875,8/3/22 12:00,29.84
,,
13876,8/3/22 12:30,29.815
,,
13877,8/3/22 13:00,29.84
,,
13878,8/3/22 13:30,29.84
,,
13879,8/3/22 14:00,29.865
,,
13880,8/3/22 14:30,28.841
,,
13881,8/3/22 15:00,28.617
,,
13882,8/3/22 15:30,37.535
,,
13883,8/3/22 16:00,30.217
,,
13884,8/3/22 16:30,29.815
,,
13885,8/3/22 17:00,29.815
,,
13886,8/3/22 17:30,29.84
,,
13887,8/3/22 18:00,29.84
,,
13888,8/3/22 18:30,29.815
,,
13889,8/3/22 19:00,29.64
,,
13890,8/3/22 19:30,29.79
,,
13891,8/3/22 20:00,29.815
,,
13892,8/3/22 20:30,29.815
,,
13893,8/3/22 21:00,29.69
,,
13894,8/3/22 21:30,29.815
,,
13895,8/3/22 22:00,29.84
,,
13896,8/3/22 22:30,29.84
,,
13897,8/3/22 23:00,29.865
,,
13898,8/3/22 23:30,29.865
,,
13899,8/4/22 0:00,29.865
,,
13900,8/4/22 0:30,29.865
,,
13901,8/4/22 1:00,29.865
,,
13902,8/4/22 1:30,29.84
,,
13903,8/4/22 2:00,29.665
,,
13904,8/4/22 2:30,29.464
,,
13905,8/4/22 3:00,29.74
,,
13906,8/4/22 3:30,29.84
,,
13907,8/4/22 4:00,29.865
,,
13908,8/4/22 4:30,29.865
,,
13909,8/4/22 5:00,29.815
,,
13910,8/4/22 5:30,29.84
,,
13911,8/4/22 6:00,29.84
,,
13912,8/4/22 6:30,29.865
,,
13913,8/4/22 7:00,29.865
,,
13914,8/4/22 7:30,29.89
,,
13915,8/4/22 8:00,29.89
,,
13916,8/4/22 8:30,29.916
,,
13917,8/4/22 9:00,29.916
,,
13918,8/4/22 9:30,29.941
,,
13919,8/4/22 10:00,29.916
,,
13920,8/4/22 10:30,29.966
,,
13921,8/4/22 11:00,29.941
,,
13922,8/4/22 11:30,29.941
,,
13923,8/4/22 12:00,29.991
,,
13924,8/4/22 12:30,29.991
,,
13925,8/4/22 13:00,29.966
,,
13926,8/4/22 13:30,30.041
,,
13927,8/4/22 14:00,30.041
,,
13928,8/4/22 14:30,30.016
,,
13929,8/4/22 15:00,29.941
,,
13930,8/4/22 15:30,29.941
,,
13931,8/4/22 16:00,29.941
,,
13932,8/4/22 16:30,29.941
,,
13933,8/4/22 17:00,29.941
,,
13934,8/4/22 17:30,29.941
,,
13935,8/4/22 18:00,29.865
,,
13936,8/4/22 18:30,29.79
,,
13937,8/4/22 19:00,29.865
,,
13938,8/4/22 19:30,29.865
,,
13939,8/4/22 20:00,29.815
,,
13940,8/4/22 20:30,29.865
,,
13941,8/4/22 21:00,29.865
,,
13942,8/4/22 21:30,29.84
,,
13943,8/4/22 22:00,29.865
,,
13944,8/4/22 22:30,29.89
,,
13945,8/4/22 23:00,29.89
,,
13946,8/4/22 23:30,29.89
,,
13947,8/5/22 0:00,29.865
,,
13948,8/5/22 0:30,29.89
,,
13949,8/5/22 1:00,29.89
,,
13950,8/5/22 1:30,29.916
,,
13951,8/5/22 2:00,29.916
,,
13952,8/5/22 2:30,29.815
,,
13953,8/5/22 3:00,29.89
,,
13954,8/5/22 3:30,29.916
,,
13955,8/5/22 4:00,29.89
,,
13956,8/5/22 4:30,29.89
,,
13957,8/5/22 5:00,29.89
,,
13958,8/5/22 5:30,29.89
,,
13959,8/5/22 6:00,29.89
,,
13960,8/5/22 6:30,29.89
,,
13961,8/5/22 7:00,29.916
,,
13962,8/5/22 7:30,29.916
,,
13963,8/5/22 8:00,29.916
,,
13964,8/5/22 8:30,29.916
,,
13965,8/5/22 9:00,29.941
,,
13966,8/5/22 9:30,29.941
,,
13967,8/5/22 10:00,29.966
,,
13968,8/5/22 10:30,29.966
,,
13969,8/5/22 11:00,29.966
,,
13970,8/5/22 11:30,29.916
,,
13971,8/5/22 12:00,29.941
,,
13972,8/5/22 12:30,29.941
,,
13973,8/5/22 13:00,29.941
,,
13974,8/5/22 13:30,29.916
,,
13975,8/5/22 14:00,29.941
,,
13976,8/5/22 14:30,29.941
,,
13977,8/5/22 15:00,29.941
,,
13978,8/5/22 15:30,29.916
,,
13979,8/5/22 16:00,29.916
,,
13980,8/5/22 16:30,29.941
,,
13981,8/5/22 17:00,29.941
,,
13982,8/5/22 17:30,29.916
,,
13983,8/5/22 18:00,29.89
,,
13984,8/5/22 18:30,29.89
,,
13985,8/5/22 19:00,29.89
,,
13986,8/5/22 19:30,29.89
,,
13987,8/5/22 20:00,29.916
,,
13988,8/5/22 20:30,29.916
,,
13989,8/5/22 21:00,29.916
,,
13990,8/5/22 21:30,29.941
,,
13991,8/5/22 22:00,29.941
,,
13992,8/5/22 22:30,29.941
,,
13993,8/5/22 23:00,29.966
,,
13994,8/5/22 23:30,29.941
,,
13995,8/6/22 0:00,29.941
,,
13996,8/6/22 0:30,29.941
,,
13997,8/6/22 1:00,29.966
,,
13998,8/6/22 1:30,29.941
,,
13999,8/6/22 2:00,29.941
,,
14000,8/6/22 2:30,29.941
,,
14001,8/6/22 3:00,29.941
,,
14002,8/6/22 3:30,29.916
,,
14003,8/6/22 4:00,29.916
,,
14004,8/6/22 4:30,29.916
,,
14005,8/6/22 5:00,29.916
,,
14006,8/6/22 5:30,29.941
,,
14007,8/6/22 6:00,29.941
,,
14008,8/6/22 6:30,29.941
,,
14009,8/6/22 7:00,29.916
,,
14010,8/6/22 7:30,29.941
,,
14011,8/6/22 8:00,29.941
,,
14012,8/6/22 8:30,29.941
,,
14013,8/6/22 9:00,29.941
,,
14014,8/6/22 9:30,29.916
,,
14015,8/6/22 10:00,29.89
,,
14016,8/6/22 10:30,29.89
,,
14017,8/6/22 11:00,29.865
,,
14018,8/6/22 11:30,29.865
,,
14019,8/6/22 12:00,29.865
,,
14020,8/6/22 12:30,29.916
,,
14021,8/6/22 13:00,29.941
,,
14022,8/6/22 13:30,29.966
,,
14023,8/6/22 14:00,29.966
,,
14024,8/6/22 14:30,29.941
,,
14025,8/6/22 15:00,29.941
,,
14026,8/6/22 15:30,29.966
,,
14027,8/6/22 16:00,29.941
,,
14028,8/6/22 16:30,29.89
,,
14029,8/6/22 17:00,29.916
,,
14030,8/6/22 17:30,29.89
,,
14031,8/6/22 18:00,29.89
,,
14032,8/6/22 18:30,29.865
,,
14033,8/6/22 19:00,29.865
,,
14034,8/6/22 19:30,29.865
,,
14035,8/6/22 20:00,29.865
,,
14036,8/6/22 20:30,29.89
,,
14037,8/6/22 21:00,29.89
,,
14038,8/6/22 21:30,29.865
,,
14039,8/6/22 22:00,29.865
,,
14040,8/6/22 22:30,29.89
,,
14041,8/6/22 23:00,29.865
,,
14042,8/6/22 23:30,29.89
,,
14043,8/7/22 0:00,29.916
,,
14044,8/7/22 0:30,29.916
,,
14045,8/7/22 1:00,29.916
,,
14046,8/7/22 1:30,29.916
,,
14047,8/7/22 2:00,29.916
,,
14048,8/7/22 2:30,29.916
,,
14049,8/7/22 3:00,29.89
,,
14050,8/7/22 3:30,29.815
,,
14051,8/7/22 4:00,29.84
,,
14052,8/7/22 4:30,29.815
,,
14053,8/7/22 5:00,29.74
,,
14054,8/7/22 5:30,29.74
,,
14055,8/7/22 6:00,29.715
,,
14056,8/7/22 6:30,29.74
,,
14057,8/7/22 7:00,29.715
,,
14058,8/7/22 7:30,29.765
,,
14059,8/7/22 8:00,29.865
,,
14060,8/7/22 8:30,29.865
,,
14061,8/7/22 9:00,29.865
,,
14062,8/7/22 9:30,29.89
,,
14063,8/7/22 10:00,29.916
,,
14064,8/7/22 10:30,29.916
,,
14065,8/7/22 11:00,29.865
,,
14066,8/7/22 11:30,29.89
,,
14067,8/7/22 12:00,29.916
,,
14068,8/7/22 12:30,29.916
,,
14069,8/7/22 13:00,29.916
,,
14070,8/7/22 13:30,29.89
,,
14071,8/7/22 14:00,29.865
,,
14072,8/7/22 14:30,29.865
,,
14073,8/7/22 15:00,29.89
,,
14074,8/7/22 15:30,29.89
,,
14075,8/7/22 16:00,29.916
,,
14076,8/7/22 16:30,29.916
,,
14077,8/7/22 17:00,29.89
,,
14078,8/7/22 17:30,29.89
,,
14079,8/7/22 18:00,29.865
,,
14080,8/7/22 18:30,29.865
,,
14081,8/7/22 19:00,29.865
,,
14082,8/7/22 19:30,29.865
,,
14083,8/7/22 20:00,29.865
,,
14084,8/7/22 20:30,29.865
,,
14085,8/7/22 21:00,29.865
,,
14086,8/7/22 21:30,29.865
,,
14087,8/7/22 22:00,29.865
,,
14088,8/7/22 22:30,29.865
,,
14089,8/7/22 23:00,29.815
,,
14090,8/7/22 23:30,29.815
,,
14091,8/8/22 0:00,29.815
,,
14092,8/8/22 0:30,29.815
,,
14093,8/8/22 1:00,29.79
,,
14094,8/8/22 1:30,29.79
,,
14095,8/8/22 2:00,29.79
,,
14096,8/8/22 2:30,29.765
,,
14097,8/8/22 3:00,29.765
,,
14098,8/8/22 3:30,29.765
,,
14099,8/8/22 4:00,29.79
,,
14100,8/8/22 4:30,29.79
,,
14101,8/8/22 5:00,29.79
,,
14102,8/8/22 5:30,29.815
,,
14103,8/8/22 6:00,29.815
,,
14104,8/8/22 6:30,29.815
,,
14105,8/8/22 7:00,29.815
,,
14106,8/8/22 7:30,29.815
,,
14107,8/8/22 8:00,29.815
,,
14108,8/8/22 8:30,29.815
,,
14109,8/8/22 9:00,29.815
,,
14110,8/8/22 9:30,29.84
,,
14111,8/8/22 10:00,29.84
,,
14112,8/8/22 10:30,29.54
,,
14113,8/8/22 11:00,29.49
,,
14114,8/8/22 11:30,29.815
,,
14115,8/8/22 12:00,29.84
,,
14116,8/8/22 12:30,29.865
,,
14117,8/8/22 13:00,29.79
,,
14118,8/8/22 13:30,29.815
,,
14119,8/8/22 14:00,29.865
,,
14120,8/8/22 14:30,29.865
,,
14121,8/8/22 15:00,29.865
,,
14122,8/8/22 15:30,29.865
,,
14123,8/8/22 16:00,29.79
,,
14124,8/8/22 16:30,29.84
,,
14125,8/8/22 17:00,29.84
,,
14126,8/8/22 17:30,29.815
,,
14127,8/8/22 18:00,29.765
,,
14128,8/8/22 18:30,29.79
,,
14129,8/8/22 19:00,29.79
,,
14130,8/8/22 19:30,29.79
,,
14131,8/8/22 20:00,29.79
,,
14132,8/8/22 20:30,29.815
,,
14133,8/8/22 21:00,29.84
,,
14134,8/8/22 21:30,29.815
,,
14135,8/8/22 22:00,29.84
,,
14136,8/8/22 22:30,29.84
,,
14137,8/8/22 23:00,29.815
,,
14138,8/8/22 23:30,29.815
,,
14139,8/9/22 0:00,29.765
,,
14140,8/9/22 0:30,29.765
,,
14141,8/9/22 1:00,29.765
,,
14142,8/9/22 1:30,29.765
,,
14143,8/9/22 2:00,29.815
,,
14144,8/9/22 2:30,29.79
,,
14145,8/9/22 3:00,29.79
,,
14146,8/9/22 3:30,29.64
,,
14147,8/9/22 4:00,29.715
,,
14148,8/9/22 4:30,29.715
,,
14149,8/9/22 5:00,29.715
,,
14150,8/9/22 5:30,29.715
,,
14151,8/9/22 6:00,29.715
,,
14152,8/9/22 6:30,29.74
,,
14153,8/9/22 7:00,29.74
,,
14154,8/9/22 7:30,29.79
,,
14155,8/9/22 8:00,29.765
,,
14156,8/9/22 8:30,29.715
,,
14157,8/9/22 9:00,29.715
,,
14158,8/9/22 9:30,29.765
,,
14159,8/9/22 10:00,29.765
,,
14160,8/9/22 10:30,29.815
,,
14161,8/9/22 11:00,29.815
,,
14162,8/9/22 11:30,29.815
,,
14163,8/9/22 12:00,29.815
,,
14164,8/9/22 12:30,29.79
,,
14165,8/9/22 13:00,29.79
,,
14166,8/9/22 13:30,29.815
,,
14167,8/9/22 14:00,29.815
,,
14168,8/9/22 14:30,29.815
,,
14169,8/9/22 15:00,29.815
,,
14170,8/9/22 15:30,29.815
,,
14171,8/9/22 16:00,29.79
,,
14172,8/9/22 16:30,29.79
,,
14173,8/9/22 17:00,29.79
,,
14174,8/9/22 17:30,29.79
,,
14175,8/9/22 18:00,29.765
,,
14176,8/9/22 18:30,29.765
,,
14177,8/9/22 19:00,29.765
,,
14178,8/9/22 19:30,29.665
,,
14179,8/9/22 20:00,29.765
,,
14180,8/9/22 20:30,29.74
,,
14181,8/9/22 21:00,29.74
,,
14182,8/9/22 21:30,29.715
,,
14183,8/9/22 22:00,29.74
,,
14184,8/9/22 22:30,29.74
,,
14185,8/9/22 23:00,29.765
,,
14186,8/9/22 23:30,29.74
,,
14187,8/10/22 0:00,29.74
,,
14188,8/10/22 0:30,29.74
,,
14189,8/10/22 1:00,29.765
,,
14190,8/10/22 1:30,29.765
,,
14191,8/10/22 2:00,29.74
,,
14192,8/10/22 2:30,29.74
,,
14193,8/10/22 3:00,29.74
,,
14194,8/10/22 3:30,29.715
,,
14195,8/10/22 4:00,29.74
,,
14196,8/10/22 4:30,29.715
,,
14197,8/10/22 5:00,29.715
,,
14198,8/10/22 5:30,29.615
,,
14199,8/10/22 6:00,29.565
,,
14200,8/10/22 6:30,29.64
,,
14201,8/10/22 7:00,29.64
,,
14202,8/10/22 7:30,29.64
,,
14203,8/10/22 8:00,29.64
,,
14204,8/10/22 8:30,29.64
,,
14205,8/10/22 9:00,29.665
,,
14206,8/10/22 9:30,29.665
,,
14207,8/10/22 10:00,29.69
,,
14208,8/10/22 10:30,29.665
,,
14209,8/10/22 11:00,29.665
,,
14210,8/10/22 11:30,29.665
,,
14211,8/10/22 12:00,29.69
,,
14212,8/10/22 12:30,29.69
,,
14213,8/10/22 13:00,29.74
,,
14214,8/10/22 13:30,29.765
,,
14215,8/10/22 14:00,29.765
,,
14216,8/10/22 14:30,29.74
,,
14217,8/10/22 15:00,29.765
,,
14218,8/10/22 15:30,29.79
,,
14219,8/10/22 16:00,29.79
,,
14220,8/10/22 16:30,29.79
,,
14221,8/10/22 17:00,29.765
,,
14222,8/10/22 17:30,29.765
,,
14223,8/10/22 18:00,29.74
,,
14224,8/10/22 18:30,29.715
,,
14225,8/10/22 19:00,29.715
,,
14226,8/10/22 19:30,29.715
,,
14227,8/10/22 20:00,29.69
,,
14228,8/10/22 20:30,29.715
,,
14229,8/10/22 21:00,29.715
,,
14230,8/10/22 21:30,29.715
,,
14231,8/10/22 22:00,29.69
,,
14232,8/10/22 22:30,29.665
,,
14233,8/10/22 23:00,29.665
,,
14234,8/10/22 23:30,29.665
,,
14235,8/11/22 0:00,29.69
,,
14236,8/11/22 0:30,29.665
,,
14237,8/11/22 1:00,29.715
,,
14238,8/11/22 1:30,29.69
,,
14239,8/11/22 2:00,29.665
,,
14240,8/11/22 2:30,29.665
,,
14241,8/11/22 3:00,29.69
,,
14242,8/11/22 3:30,29.615
,,
14243,8/11/22 4:00,29.515
,,
14244,8/11/22 4:30,29.615
,,
14245,8/11/22 5:00,29.615
,,
14246,8/11/22 5:30,29.49
,,
14247,8/11/22 6:00,29.49
,,
14248,8/11/22 6:30,29.515
,,
14249,8/11/22 7:00,29.515
,,
14250,8/11/22 7:30,29.515
,,
14251,8/11/22 8:00,29.464
,,
14252,8/11/22 8:30,29.515
,,
14253,8/11/22 9:00,29.565
,,
14254,8/11/22 9:30,29.59
,,
14255,8/11/22 10:00,29.615
,,
14256,8/11/22 10:30,29.615
,,
14257,8/11/22 11:00,29.69
,,
14258,8/11/22 11:30,29.665
,,
14259,8/11/22 12:00,29.69
,,
14260,8/11/22 12:30,29.715
,,
14261,8/11/22 13:00,29.74
,,
14262,8/11/22 13:30,29.74
,,
14263,8/11/22 14:00,29.74
,,
14264,8/11/22 14:30,29.715
,,
14265,8/11/22 15:00,29.69
,,
14266,8/11/22 15:30,29.69
,,
14267,8/11/22 16:00,29.665
,,
14268,8/11/22 16:30,29.665
,,
14269,8/11/22 17:00,29.69
,,
14270,8/11/22 17:30,29.69
,,
14271,8/11/22 18:00,29.715
,,
14272,8/11/22 18:30,29.715
,,
14273,8/11/22 19:00,29.715
,,
14274,8/11/22 19:30,29.715
,,
14275,8/11/22 20:00,29.715
,,
14276,8/11/22 20:30,29.715
,,
14277,8/11/22 21:00,29.715
,,
14278,8/11/22 21:30,29.715
,,
14279,8/11/22 22:00,29.715
,,
14280,8/11/22 22:30,29.715
,,
14281,8/11/22 23:00,29.715
,,
14282,8/11/22 23:30,29.715
,,
14283,8/12/22 0:00,29.715
,,
14284,8/12/22 0:30,29.715
,,
14285,8/12/22 1:00,29.715
,,
14286,8/12/22 1:30,29.69
,,
14287,8/12/22 2:00,29.715
,,
14288,8/12/22 2:30,29.715
,,
14289,8/12/22 3:00,29.715
,,
14290,8/12/22 3:30,29.715
,,
14291,8/12/22 4:00,29.69
,,
14292,8/12/22 4:30,29.69
,,
14293,8/12/22 5:00,29.69
,,
14294,8/12/22 5:30,29.69
,,
14295,8/12/22 6:00,29.69
,,
14296,8/12/22 6:30,29.69
,,
14297,8/12/22 7:00,29.715
,,
14298,8/12/22 7:30,29.715
,,
14299,8/12/22 8:00,29.74
,,
14300,8/12/22 8:30,29.74
,,
14301,8/12/22 9:00,29.765
,,
14302,8/12/22 9:30,29.765
,,
14303,8/12/22 10:00,29.79
,,
14304,8/12/22 10:30,29.765
,,
14305,8/12/22 11:00,29.74
,,
14306,8/12/22 11:30,29.765
,,
14307,8/12/22 12:00,29.74
,,
14308,8/12/22 12:30,29.74
,,
14309,8/12/22 13:00,29.74
,,
14310,8/12/22 13:30,29.715
,,
14311,8/12/22 14:00,29.64
,,
14312,8/12/22 14:30,29.565
,,
14313,8/12/22 15:00,29.464
,,
14314,8/12/22 15:30,29.615
,,
14315,8/12/22 16:00,29.665
,,
14316,8/12/22 16:30,29.69
,,
14317,8/12/22 17:00,29.69
,,
14318,8/12/22 17:30,29.665
,,
14319,8/12/22 18:00,29.64
,,
14320,8/12/22 18:30,29.59
,,
14321,8/12/22 19:00,29.515
,,
14322,8/12/22 19:30,29.414
,,
14323,8/12/22 20:00,29.54
,,
14324,8/12/22 20:30,29.414
,,
14325,8/12/22 21:00,29.64
,,
14326,8/12/22 21:30,29.69
,,
14327,8/12/22 22:00,29.665
,,
14328,8/12/22 22:30,29.69
,,
14329,8/12/22 23:00,29.715
,,
14330,8/12/22 23:30,29.715
,,
14331,8/13/22 0:00,29.74
,,
14332,8/13/22 0:30,29.715
,,
14333,8/13/22 1:00,29.715
,,
14334,8/13/22 1:30,29.715
,,
14335,8/13/22 2:00,29.715
,,
14336,8/13/22 2:30,29.715
,,
14337,8/13/22 3:00,29.665
,,
14338,8/13/22 3:30,29.69
,,
14339,8/13/22 4:00,29.665
,,
14340,8/13/22 4:30,29.715
,,
14341,8/13/22 5:00,29.69
,,
14342,8/13/22 5:30,29.69
,,
14343,8/13/22 6:00,29.665
,,
14344,8/13/22 6:30,29.69
,,
14345,8/13/22 7:00,29.715
,,
14346,8/13/22 7:30,29.715
,,
14347,8/13/22 8:00,29.389
,,
14348,8/13/22 8:30,29.365
,,
14349,8/13/22 9:00,29.365
,,
14350,8/13/22 9:30,29.34
,,
14351,8/13/22 10:00,29.49
,,
14352,8/13/22 10:30,29.365
,,
14353,8/13/22 11:00,29.265
,,
14354,8/13/22 11:30,29.34
,,
