Plot Title: Marthas_40,,
,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20495263, SEN S/N: 20495263)"
15740,9/11/22 10:30,30.343
,,
15741,9/11/22 11:00,30.217
,,
15742,9/11/22 11:30,30.192
,,
15743,9/11/22 12:00,30.142
,,
15744,9/11/22 12:30,30.495
,,
15745,9/11/22 13:00,30.545
,,
15746,9/11/22 13:30,30.117
,,
15747,9/11/22 14:00,30.117
,,
15748,9/11/22 14:30,30.117
,,
15749,9/11/22 15:00,30.318
,,
15750,9/11/22 15:30,30.016
,,
15751,9/11/22 16:00,30.117
,,
15752,9/11/22 16:30,30.016
,,
15753,9/11/22 17:00,29.916
,,
15754,9/11/22 17:30,29.916
,,
15755,9/11/22 18:00,29.865
,,
15756,9/11/22 18:30,29.84
,,
15757,9/11/22 19:00,29.815
,,
15758,9/11/22 19:30,29.84
,,
15759,9/11/22 20:00,29.89
,,
15760,9/11/22 20:30,29.916
,,
15761,9/11/22 21:00,29.916
,,
15762,9/11/22 21:30,29.941
,,
15763,9/11/22 22:00,29.941
,,
15764,9/11/22 22:30,29.916
,,
15765,9/11/22 23:00,29.941
,,
15766,9/11/22 23:30,29.941
,,
15767,9/12/22 0:00,29.966
,,
15768,9/12/22 0:30,29.966
,,
15769,9/12/22 1:00,29.991
,,
15770,9/12/22 1:30,30.016
,,
15771,9/12/22 2:00,30.016
,,
15772,9/12/22 2:30,30.041
,,
15773,9/12/22 3:00,30.041
,,
15774,9/12/22 3:30,30.041
,,
15775,9/12/22 4:00,30.041
,,
15776,9/12/22 4:30,30.041
,,
15777,9/12/22 5:00,30.041
,,
15778,9/12/22 5:30,30.041
,,
15779,9/12/22 6:00,30.016
,,
15780,9/12/22 6:30,30.016
,,
15781,9/12/22 7:00,30.041
,,
15782,9/12/22 7:30,30.041
,,
15783,9/12/22 8:00,30.066
,,
15784,9/12/22 8:30,30.117
,,
15785,9/12/22 9:00,30.142
,,
15786,9/12/22 9:30,30.117
,,
15787,9/12/22 10:00,30.318
,,
15788,9/12/22 10:30,30.394
,,
15789,9/12/22 11:00,30.343
,,
15790,9/12/22 11:30,30.52
,,
15791,9/12/22 12:00,30.268
,,
15792,9/12/22 12:30,30.495
,,
15793,9/12/22 13:00,30.419
,,
15794,9/12/22 13:30,30.318
,,
15795,9/12/22 14:00,30.268
,,
15796,9/12/22 14:30,30.495
,,
15797,9/12/22 15:00,30.318
,,
15798,9/12/22 15:30,30.318
,,
15799,9/12/22 16:00,30.419
,,
15800,9/12/22 16:30,30.318
,,
15801,9/12/22 17:00,30.217
,,
15802,9/12/22 17:30,30.142
,,
15803,9/12/22 18:00,30.142
,,
15804,9/12/22 18:30,30.142
,,
15805,9/12/22 19:00,30.117
,,
15806,9/12/22 19:30,30.117
,,
15807,9/12/22 20:00,30.117
,,
15808,9/12/22 20:30,30.117
,,
15809,9/12/22 21:00,30.117
,,
15810,9/12/22 21:30,30.117
,,
15811,9/12/22 22:00,30.142
,,
15812,9/12/22 22:30,30.142
,,
15813,9/12/22 23:00,30.167
,,
15814,9/12/22 23:30,30.167
,,
15815,9/13/22 0:00,30.167
,,
15816,9/13/22 0:30,30.167
,,
15817,9/13/22 1:00,30.167
,,
15818,9/13/22 1:30,30.167
,,
15819,9/13/22 2:00,30.167
,,
15820,9/13/22 2:30,30.142
,,
15821,9/13/22 3:00,30.142
,,
15822,9/13/22 3:30,30.142
,,
15823,9/13/22 4:00,30.117
,,
15824,9/13/22 4:30,30.142
,,
15825,9/13/22 5:00,30.167
,,
15826,9/13/22 5:30,30.167
,,
15827,9/13/22 6:00,30.192
,,
15828,9/13/22 6:30,30.192
,,
15829,9/13/22 7:00,30.243
,,
15830,9/13/22 7:30,30.243
,,
15831,9/13/22 8:00,30.243
,,
15832,9/13/22 8:30,30.268
,,
15833,9/13/22 9:00,30.343
,,
15834,9/13/22 9:30,30.444
,,
15835,9/13/22 10:00,30.394
,,
15836,9/13/22 10:30,30.545
,,
15837,9/13/22 11:00,30.571
,,
15838,9/13/22 11:30,30.621
,,
15839,9/13/22 12:00,30.545
,,
15840,9/13/22 12:30,30.444
,,
15841,9/13/22 13:00,30.646
,,
15842,9/13/22 13:30,30.672
,,
15843,9/13/22 14:00,30.672
,,
15844,9/13/22 14:30,30.646
,,
15845,9/13/22 15:00,30.571
,,
15846,9/13/22 15:30,30.571
,,
15847,9/13/22 16:00,30.495
,,
15848,9/13/22 16:30,30.268
,,
15849,9/13/22 17:00,30.091
,,
15850,9/13/22 17:30,30.041
,,
15851,9/13/22 18:00,30.016
,,
15852,9/13/22 18:30,30.016
,,
15853,9/13/22 19:00,30.016
,,
15854,9/13/22 19:30,30.016
,,
15855,9/13/22 20:00,30.016
,,
15856,9/13/22 20:30,29.991
,,
15857,9/13/22 21:00,29.966
,,
15858,9/13/22 21:30,29.991
,,
15859,9/13/22 22:00,29.916
,,
15860,9/13/22 22:30,29.89
,,
15861,9/13/22 23:00,29.89
,,
15862,9/13/22 23:30,29.89
,,
15863,9/14/22 0:00,29.865
,,
15864,9/14/22 0:30,29.865
,,
15865,9/14/22 1:00,29.865
,,
15866,9/14/22 1:30,29.865
,,
15867,9/14/22 2:00,29.89
,,
15868,9/14/22 2:30,29.916
,,
15869,9/14/22 3:00,29.89
,,
15870,9/14/22 3:30,29.89
,,
15871,9/14/22 4:00,29.916
,,
15872,9/14/22 4:30,30.016
,,
15873,9/14/22 5:00,30.016
,,
15874,9/14/22 5:30,30.041
,,
15875,9/14/22 6:00,30.041
,,
15876,9/14/22 6:30,30.066
,,
15877,9/14/22 7:00,30.117
,,
15878,9/14/22 7:30,30.167
,,
15879,9/14/22 8:00,30.192
,,
15880,9/14/22 8:30,30.217
,,
15881,9/14/22 9:00,30.318
,,
15882,9/14/22 9:30,30.343
,,
15883,9/14/22 10:00,30.469
,,
15884,9/14/22 10:30,30.444
,,
15885,9/14/22 11:00,30.52
,,
15886,9/14/22 11:30,30.672
,,
15887,9/14/22 12:00,30.697
,,
15888,9/14/22 12:30,30.343
,,
15889,9/14/22 13:00,30.369
,,
15890,9/14/22 13:30,30.217
,,
15891,9/14/22 14:00,30.217
,,
15892,9/14/22 14:30,30.243
,,
15893,9/14/22 15:00,30.268
,,
15894,9/14/22 15:30,30.369
,,
15895,9/14/22 16:00,30.343
,,
15896,9/14/22 16:30,30.217
,,
15897,9/14/22 17:00,30.217
,,
15898,9/14/22 17:30,30.217
,,
15899,9/14/22 18:00,30.192
,,
15900,9/14/22 18:30,30.167
,,
15901,9/14/22 19:00,30.167
,,
15902,9/14/22 19:30,30.167
,,
15903,9/14/22 20:00,30.167
,,
15904,9/14/22 20:30,30.167
,,
15905,9/14/22 21:00,30.167
,,
15906,9/14/22 21:30,30.117
,,
15907,9/14/22 22:00,30.117
,,
15908,9/14/22 22:30,30.091
,,
15909,9/14/22 23:00,30.091
,,
15910,9/14/22 23:30,30.091
,,
15911,9/15/22 0:00,30.091
,,
15912,9/15/22 0:30,30.066
,,
15913,9/15/22 1:00,30.066
,,
15914,9/15/22 1:30,30.066
,,
15915,9/15/22 2:00,30.041
,,
15916,9/15/22 2:30,30.041
,,
15917,9/15/22 3:00,30.041
,,
15918,9/15/22 3:30,30.041
,,
15919,9/15/22 4:00,30.016
,,
15920,9/15/22 4:30,30.016
,,
15921,9/15/22 5:00,30.016
,,
15922,9/15/22 5:30,29.941
,,
15923,9/15/22 6:00,29.966
,,
15924,9/15/22 6:30,29.991
,,
15925,9/15/22 7:00,30.041
,,
15926,9/15/22 7:30,30.041
,,
15927,9/15/22 8:00,30.066
,,
15928,9/15/22 8:30,30.117
,,
15929,9/15/22 9:00,30.167
,,
15930,9/15/22 9:30,30.192
,,
15931,9/15/22 10:00,30.167
,,
15932,9/15/22 10:30,30.142
,,
15933,9/15/22 11:00,30.167
,,
15934,9/15/22 11:30,30.419
,,
15935,9/15/22 12:00,30.52
,,
15936,9/15/22 12:30,30.469
,,
15937,9/15/22 13:00,30.545
,,
15938,9/15/22 13:30,30.293
,,
15939,9/15/22 14:00,30.142
,,
15940,9/15/22 14:30,30.268
,,
15941,9/15/22 15:00,30.394
,,
15942,9/15/22 15:30,30.117
,,
15943,9/15/22 16:00,30.117
,,
15944,9/15/22 16:30,30.117
,,
15945,9/15/22 17:00,30.117
,,
15946,9/15/22 17:30,30.117
,,
15947,9/15/22 18:00,30.091
,,
15948,9/15/22 18:30,30.091
,,
15949,9/15/22 19:00,30.091
,,
15950,9/15/22 19:30,30.041
,,
15951,9/15/22 20:00,30.041
,,
15952,9/15/22 20:30,30.041
,,
15953,9/15/22 21:00,30.041
,,
15954,9/15/22 21:30,30.016
,,
15955,9/15/22 22:00,30.016
,,
15956,9/15/22 22:30,30.016
,,
15957,9/15/22 23:00,30.016
,,
15958,9/15/22 23:30,30.016
,,
15959,9/16/22 0:00,30.016
,,
15960,9/16/22 0:30,30.016
,,
15961,9/16/22 1:00,29.966
,,
15962,9/16/22 1:30,29.966
,,
15963,9/16/22 2:00,29.941
,,
15964,9/16/22 2:30,29.941
,,
15965,9/16/22 3:00,29.941
,,
15966,9/16/22 3:30,29.966
,,
15967,9/16/22 4:00,29.966
,,
15968,9/16/22 4:30,29.941
,,
15969,9/16/22 5:00,29.916
,,
15970,9/16/22 5:30,29.89
,,
15971,9/16/22 6:00,29.865
,,
15972,9/16/22 6:30,29.865
,,
15973,9/16/22 7:00,29.865
,,
15974,9/16/22 7:30,29.941
,,
15975,9/16/22 8:00,29.991
,,
15976,9/16/22 8:30,30.041
,,
15977,9/16/22 9:00,30.091
,,
15978,9/16/22 9:30,30.091
,,
15979,9/16/22 10:00,30.091
,,
15980,9/16/22 10:30,30.041
,,
15981,9/16/22 11:00,30.117
,,
15982,9/16/22 11:30,30.268
,,
15983,9/16/22 12:00,30.369
,,
15984,9/16/22 12:30,30.419
,,
15985,9/16/22 13:00,30.419
,,
15986,9/16/22 13:30,30.419
,,
15987,9/16/22 14:00,30.444
,,
15988,9/16/22 14:30,30.444
,,
15989,9/16/22 15:00,30.369
,,
15990,9/16/22 15:30,30.343
,,
15991,9/16/22 16:00,30.268
,,
15992,9/16/22 16:30,30.192
,,
15993,9/16/22 17:00,30.142
,,
15994,9/16/22 17:30,30.091
,,
15995,9/16/22 18:00,30.041
,,
15996,9/16/22 18:30,30.016
,,
15997,9/16/22 19:00,30.016
,,
15998,9/16/22 19:30,30.016
,,
15999,9/16/22 20:00,30.016
,,
16000,9/16/22 20:30,30.041
,,
16001,9/16/22 21:00,30.016
,,
16002,9/16/22 21:30,30.016
,,
16003,9/16/22 22:00,30.016
,,
16004,9/16/22 22:30,30.016
,,
16005,9/16/22 23:00,30.016
,,
16006,9/16/22 23:30,29.991
,,
16007,9/17/22 0:00,29.991
,,
16008,9/17/22 0:30,29.991
,,
16009,9/17/22 1:00,29.991
,,
16010,9/17/22 1:30,29.991
,,
16011,9/17/22 2:00,29.991
,,
16012,9/17/22 2:30,29.991
,,
16013,9/17/22 3:00,29.991
,,
16014,9/17/22 3:30,29.966
,,
16015,9/17/22 4:00,29.966
,,
16016,9/17/22 4:30,29.966
,,
16017,9/17/22 5:00,29.966
,,
16018,9/17/22 5:30,29.966
,,
16019,9/17/22 6:00,29.966
,,
16020,9/17/22 6:30,29.966
,,
16021,9/17/22 7:00,29.966
,,
16022,9/17/22 7:30,29.991
,,
16023,9/17/22 8:00,30.016
,,
16024,9/17/22 8:30,30.066
,,
16025,9/17/22 9:00,30.142
,,
16026,9/17/22 9:30,30.167
,,
16027,9/17/22 10:00,30.217
,,
16028,9/17/22 10:30,30.268
,,
16029,9/17/22 11:00,30.318
,,
16030,9/17/22 11:30,30.369
,,
16031,9/17/22 12:00,30.394
,,
16032,9/17/22 12:30,30.419
,,
16033,9/17/22 13:00,30.444
,,
16034,9/17/22 13:30,30.469
,,
16035,9/17/22 14:00,30.469
,,
16036,9/17/22 14:30,30.192
,,
16037,9/17/22 15:00,30.192
,,
16038,9/17/22 15:30,30.268
,,
16039,9/17/22 16:00,30.192
,,
16040,9/17/22 16:30,30.167
,,
16041,9/17/22 17:00,30.142
,,
16042,9/17/22 17:30,30.117
,,
16043,9/17/22 18:00,30.066
,,
16044,9/17/22 18:30,30.066
,,
16045,9/17/22 19:00,30.066
,,
16046,9/17/22 19:30,30.066
,,
16047,9/17/22 20:00,30.066
,,
16048,9/17/22 20:30,30.066
,,
16049,9/17/22 21:00,30.066
,,
16050,9/17/22 21:30,30.066
,,
16051,9/17/22 22:00,30.066
,,
16052,9/17/22 22:30,30.066
,,
16053,9/17/22 23:00,30.041
,,
16054,9/17/22 23:30,30.041
,,
16055,9/18/22 0:00,30.041
,,
16056,9/18/22 0:30,30.041
,,
16057,9/18/22 1:00,30.041
,,
16058,9/18/22 1:30,30.041
,,
16059,9/18/22 2:00,30.041
,,
16060,9/18/22 2:30,30.041
,,
16061,9/18/22 3:00,30.016
,,
16062,9/18/22 3:30,30.016
,,
16063,9/18/22 4:00,30.016
,,
16064,9/18/22 4:30,30.016
,,
16065,9/18/22 5:00,30.041
,,
16066,9/18/22 5:30,30.041
,,
16067,9/18/22 6:00,30.016
,,
16068,9/18/22 6:30,30.016
,,
16069,9/18/22 7:00,30.041
,,
16070,9/18/22 7:30,30.016
,,
16071,9/18/22 8:00,30.016
,,
16072,9/18/22 8:30,30.117
,,
16073,9/18/22 9:00,30.192
,,
16074,9/18/22 9:30,30.268
,,
16075,9/18/22 10:00,30.243
,,
16076,9/18/22 10:30,30.394
,,
16077,9/18/22 11:00,30.52
,,
16078,9/18/22 11:30,30.596
,,
16079,9/18/22 12:00,30.369
,,
16080,9/18/22 12:30,30.621
,,
16081,9/18/22 13:00,30.646
,,
16082,9/18/22 13:30,30.545
,,
16083,9/18/22 14:00,30.545
,,
16084,9/18/22 14:30,30.469
,,
16085,9/18/22 15:00,30.469
,,
16086,9/18/22 15:30,30.419
,,
16087,9/18/22 16:00,30.419
,,
16088,9/18/22 16:30,30.369
,,
16089,9/18/22 17:00,30.293
,,
16090,9/18/22 17:30,30.243
,,
16091,9/18/22 18:00,30.192
,,
16092,9/18/22 18:30,30.167
,,
16093,9/18/22 19:00,30.167
,,
16094,9/18/22 19:30,30.142
,,
16095,9/18/22 20:00,30.142
,,
16096,9/18/22 20:30,30.142
,,
16097,9/18/22 21:00,30.117
,,
16098,9/18/22 21:30,30.091
,,
16099,9/18/22 22:00,30.091
,,
16100,9/18/22 22:30,30.091
,,
16101,9/18/22 23:00,30.117
,,
16102,9/18/22 23:30,30.117
,,
16103,9/19/22 0:00,30.117
,,
16104,9/19/22 0:30,30.117
,,
16105,9/19/22 1:00,30.117
,,
16106,9/19/22 1:30,30.091
,,
16107,9/19/22 2:00,30.066
,,
16108,9/19/22 2:30,30.016
,,
16109,9/19/22 3:00,30.016
,,
16110,9/19/22 3:30,30.016
,,
16111,9/19/22 4:00,30.041
,,
16112,9/19/22 4:30,30.016
,,
16113,9/19/22 5:00,30.041
,,
16114,9/19/22 5:30,30.041
,,
16115,9/19/22 6:00,30.041
,,
16116,9/19/22 6:30,30.066
,,
16117,9/19/22 7:00,30.091
,,
16118,9/19/22 7:30,30.117
,,
16119,9/19/22 8:00,30.142
,,
16120,9/19/22 8:30,30.192
,,
16121,9/19/22 9:00,30.318
,,
16122,9/19/22 9:30,30.268
,,
16123,9/19/22 10:00,30.217
,,
16124,9/19/22 10:30,30.343
,,
16125,9/19/22 11:00,30.268
,,
16126,9/19/22 11:30,30.217
,,
16127,9/19/22 12:00,30.621
,,
16128,9/19/22 12:30,30.419
,,
16129,9/19/22 13:00,30.697
,,
16130,9/19/22 13:30,30.748
,,
16131,9/19/22 14:00,30.773
,,
16132,9/19/22 14:30,30.697
,,
16133,9/19/22 15:00,30.646
,,
16134,9/19/22 15:30,30.545
,,
16135,9/19/22 16:00,30.52
,,
16136,9/19/22 16:30,30.444
,,
16137,9/19/22 17:00,30.394
,,
16138,9/19/22 17:30,30.343
,,
16139,9/19/22 18:00,30.293
,,
16140,9/19/22 18:30,30.293
,,
16141,9/19/22 19:00,30.243
,,
16142,9/19/22 19:30,30.243
,,
16143,9/19/22 20:00,30.243
,,
16144,9/19/22 20:30,30.243
,,
16145,9/19/22 21:00,30.243
,,
16146,9/19/22 21:30,30.217
,,
16147,9/19/22 22:00,30.167
,,
16148,9/19/22 22:30,30.192
,,
16149,9/19/22 23:00,30.192
,,
16150,9/19/22 23:30,30.217
,,
16151,9/20/22 0:00,30.217
,,
16152,9/20/22 0:30,30.243
,,
16153,9/20/22 1:00,30.243
,,
16154,9/20/22 1:30,30.217
,,
16155,9/20/22 2:00,30.217
,,
16156,9/20/22 2:30,30.217
,,
16157,9/20/22 3:00,30.217
,,
16158,9/20/22 3:30,30.192
,,
16159,9/20/22 4:00,30.192
,,
16160,9/20/22 4:30,30.192
,,
16161,9/20/22 5:00,30.167
,,
16162,9/20/22 5:30,30.167
,,
16163,9/20/22 6:00,30.167
,,
16164,9/20/22 6:30,30.167
,,
16165,9/20/22 7:00,30.192
,,
16166,9/20/22 7:30,30.192
,,
16167,9/20/22 8:00,30.243
,,
16168,9/20/22 8:30,30.293
,,
16169,9/20/22 9:00,30.369
,,
16170,9/20/22 9:30,30.419
,,
16171,9/20/22 10:00,30.469
,,
16172,9/20/22 10:30,30.545
,,
16173,9/20/22 11:00,30.621
,,
16174,9/20/22 11:30,30.621
,,
16175,9/20/22 12:00,30.646
,,
16176,9/20/22 12:30,30.722
,,
16177,9/20/22 13:00,30.748
,,
16178,9/20/22 13:30,30.672
,,
16179,9/20/22 14:00,30.672
,,
16180,9/20/22 14:30,30.748
,,
16181,9/20/22 15:00,30.748
,,
16182,9/20/22 15:30,30.646
,,
16183,9/20/22 16:00,30.596
,,
16184,9/20/22 16:30,30.52
,,
16185,9/20/22 17:00,30.444
,,
16186,9/20/22 17:30,30.394
,,
16187,9/20/22 18:00,30.419
,,
16188,9/20/22 18:30,30.394
,,
16189,9/20/22 19:00,30.444
,,
16190,9/20/22 19:30,30.419
,,
16191,9/20/22 20:00,30.369
,,
16192,9/20/22 20:30,30.369
,,
16193,9/20/22 21:00,30.369
,,
16194,9/20/22 21:30,30.369
,,
16195,9/20/22 22:00,30.369
,,
16196,9/20/22 22:30,30.369
,,
16197,9/20/22 23:00,30.369
,,
16198,9/20/22 23:30,30.369
,,
16199,9/21/22 0:00,30.369
,,
16200,9/21/22 0:30,30.343
,,
16201,9/21/22 1:00,30.293
,,
16202,9/21/22 1:30,30.268
,,
16203,9/21/22 2:00,30.268
,,
16204,9/21/22 2:30,30.243
,,
16205,9/21/22 3:00,30.192
,,
16206,9/21/22 3:30,30.217
,,
16207,9/21/22 4:00,30.217
,,
16208,9/21/22 4:30,30.217
,,
16209,9/21/22 5:00,30.217
,,
16210,9/21/22 5:30,30.192
,,
16211,9/21/22 6:00,30.192
,,
16212,9/21/22 6:30,30.192
,,
16213,9/21/22 7:00,30.243
,,
16214,9/21/22 7:30,30.268
,,
16215,9/21/22 8:00,30.268
,,
16216,9/21/22 8:30,30.343
,,
16217,9/21/22 9:00,30.419
,,
16218,9/21/22 9:30,30.293
,,
16219,9/21/22 10:00,30.243
,,
16220,9/21/22 10:30,30.217
,,
16221,9/21/22 11:00,30.369
,,
16222,9/21/22 11:30,30.419
,,
16223,9/21/22 12:00,30.646
,,
16224,9/21/22 12:30,30.318
,,
16225,9/21/22 13:00,30.369
,,
16226,9/21/22 13:30,30.394
,,
16227,9/21/22 14:00,30.369
,,
16228,9/21/22 14:30,30.596
,,
16229,9/21/22 15:00,30.495
,,
16230,9/21/22 15:30,30.318
,,
16231,9/21/22 16:00,30.243
,,
16232,9/21/22 16:30,30.243
,,
16233,9/21/22 17:00,30.318
,,
16234,9/21/22 17:30,30.243
,,
16235,9/21/22 18:00,30.217
,,
16236,9/21/22 18:30,30.217
,,
16237,9/21/22 19:00,30.243
,,
16238,9/21/22 19:30,30.268
,,
16239,9/21/22 20:00,30.268
,,
16240,9/21/22 20:30,30.268
,,
16241,9/21/22 21:00,30.268
,,
16242,9/21/22 21:30,30.293
,,
16243,9/21/22 22:00,30.293
,,
16244,9/21/22 22:30,30.293
,,
16245,9/21/22 23:00,30.293
,,
16246,9/21/22 23:30,30.293
